draw_size,match_num,winner_ht,winner_age,loser_ht,loser_age,winner_rank,winner_rank_points,loser_rank,loser_rank_points,target,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,winner_hand_L,winner_hand_R,winner_hand_U,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,loser_hand_L,loser_hand_R,loser_hand_U
48,21,183.0,29.0,183.0,28.4,17.0,1810.0,80.0,647.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,10,193.0,24.7,193.0,30.3,32.0,1225.0,47.0,960.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
4,4,188.0,22.2,180.0,18.9,93.0,544.0,593.0,40.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,289,183.0,24.1,188.0,34.6,146.0,395.0,33.0,1280.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
32,286,193.0,21.2,185.0,29.6,11.0,3263.0,42.0,1402.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,1,190.0,34.0,186.4135888205448,26.5,557.0,54.0,402.0,105.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
64,263,172.0,27.2,183.0,23.7,105.0,520.0,98.0,536.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,31,183.0,30.7,196.0,21.1,38.0,1052.0,35.0,1090.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
128,52,180.0,29.4,188.0,32.0,37.0,1125.0,32.0,1210.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
64,43,183.0,27.0,185.0,26.0,44.0,945.0,21.0,1600.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,25,178.0,26.6,183.0,28.4,15.0,2100.0,18.0,1930.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,6,175.0,25.1,203.0,24.0,60.0,770.0,94.0,560.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,6,190.0,26.0,185.0,32.1,75.0,663.0,42.0,1050.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
128,215,193.0,29.3,188.0,31.2,108.0,750.0,82.0,885.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,275,185.0,36.1,188.0,29.1,83.0,680.0,109.0,570.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,5,175.0,26.5,186.4135888205448,24.2,344.0,126.0,949.0,13.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
28,7,208.0,32.0,178.0,29.7,174.0,330.0,65.0,775.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,277,193.0,19.6,170.0,25.6,63.0,822.0,17.0,2130.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,2,183.0,28.1,193.0,30.0,79.0,682.0,23.0,1580.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
64,248,180.0,28.8,186.4135888205448,26.4,89.0,743.0,152.0,407.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
28,1,188.0,28.4,178.0,24.8,62.0,682.0,69.0,642.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,300,198.0,25.0,188.0,29.9,3.0,9735.0,93.0,822.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,176,188.0,31.7,180.0,26.5,12.0,2505.0,94.0,627.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,5,185.0,28.9,180.0,29.1,54.0,780.0,108.0,517.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
48,5,188.0,25.4,183.0,23.0,47.0,924.0,84.0,610.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
128,170,180.0,27.0,193.0,23.5,59.0,1134.0,33.0,1760.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
128,48,175.0,32.3,172.0,22.2,5.0,4765.0,119.0,512.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,278,183.0,30.4,198.0,33.2,26.0,1570.0,170.0,337.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,221,185.0,22.2,198.0,25.1,12.0,2915.0,29.0,1965.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
96,56,190.0,27.8,183.0,25.6,4.0,5695.0,44.0,964.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
64,259,188.0,30.1,183.0,27.9,53.0,979.0,86.0,757.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,2,175.0,29.7,180.0,25.5,75.0,683.0,113.0,478.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4,4,185.0,22.4,185.0,26.9,14.0,2430.0,37.0,1146.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,26,183.0,31.3,180.0,33.2,47.0,975.0,46.0,1030.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
28,2,193.0,25.3,188.0,27.9,43.0,995.0,66.0,751.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
96,60,188.0,28.9,183.0,25.7,11.0,2615.0,80.0,656.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
32,292,190.0,30.9,183.0,36.0,45.0,1005.0,105.0,536.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
128,7,178.0,28.3,180.0,27.5,151.0,358.0,107.0,534.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
32,11,188.0,24.2,196.0,26.5,92.0,554.0,114.0,485.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,278,198.0,33.7,183.0,28.4,17.0,2130.0,137.0,456.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
96,86,196.0,27.4,198.0,25.4,6.0,5010.0,20.0,1760.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,278,185.0,33.3,178.0,25.1,61.0,766.0,159.0,341.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,2,183.0,20.7,185.0,20.5,18.0,1775.0,15.0,2050.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
48,20,183.0,26.5,193.0,25.5,18.0,1745.0,45.0,1030.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,5,185.0,25.0,186.4135888205448,27.3,240.0,197.0,376.0,108.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
64,250,170.0,28.9,175.0,31.2,14.0,2980.0,28.0,2096.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,295,185.0,24.2,188.0,29.9,23.0,1710.0,71.0,705.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,119,183.0,28.7,180.0,31.7,8.0,3890.0,18.0,1810.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,7,188.0,30.8,183.0,26.2,53.0,866.0,56.0,827.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,284,193.0,27.1,188.0,27.0,45.0,1050.0,55.0,946.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,31,178.0,29.8,190.0,27.5,40.0,1060.0,35.0,1125.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,280,191.0,24.5,180.0,31.2,115.0,606.0,100.0,734.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,276,185.0,19.8,198.0,30.4,25.0,1485.0,11.0,3095.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4,2,193.0,31.0,198.0,25.9,115.0,705.0,214.0,307.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,286,188.0,31.5,188.0,35.6,85.0,639.0,30.0,1335.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
64,249,206.0,35.3,196.0,23.5,21.0,1760.0,29.0,1353.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,76,178.0,27.0,185.0,26.5,15.0,2155.0,251.0,191.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
32,293,170.0,27.4,183.0,22.7,14.0,2220.0,87.0,643.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,296,185.0,22.8,175.0,31.6,14.0,2863.0,99.0,669.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
4,2,196.0,23.6,190.0,25.5,7.0,4225.0,90.0,623.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,272,183.0,23.9,183.0,26.1,134.0,447.0,72.0,703.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,19,185.0,31.8,183.0,25.0,42.0,945.0,65.0,702.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,33,175.0,30.1,185.0,24.5,6.0,4640.0,64.0,723.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
128,152,175.0,35.2,185.0,31.0,39.0,1005.0,27.0,1560.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
28,11,183.0,30.0,196.0,21.3,86.0,610.0,152.0,332.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,225,185.0,30.9,185.0,23.7,4.0,5375.0,7.0,4145.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4,5,183.0,23.4,180.0,27.3,1094.0,8.0,1211.0,5.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,81,175.0,29.1,185.0,29.4,7.0,4060.0,81.0,643.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
128,81,178.0,28.3,178.0,27.5,44.0,985.0,114.0,482.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4,1,188.0,26.4,185.0,34.9,2.0,12110.0,44.0,970.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,26,190.0,25.0,183.0,25.4,36.0,1156.0,62.0,780.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,13,196.0,27.8,183.0,27.5,6.0,4865.0,112.0,512.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,248,185.0,30.6,191.0,26.0,106.0,540.0,69.0,740.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,279,188.0,25.0,188.0,29.8,139.0,418.0,97.0,611.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,273,198.0,30.0,178.0,35.0,7.0,4050.0,43.0,1080.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,289,185.0,28.5,193.0,31.7,61.0,825.0,102.0,534.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,289,180.0,28.0,188.0,30.4,65.0,1012.0,104.0,760.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,287,183.0,22.2,188.0,24.7,25.0,1909.0,154.0,472.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,299,188.0,19.5,183.0,32.9,31.0,1789.0,12.0,2910.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,298,198.0,21.8,188.0,23.5,3.0,6475.0,64.0,797.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
64,240,178.0,35.5,183.0,31.3,50.0,940.0,40.0,1050.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,13,185.0,22.0,188.0,25.1,73.0,671.0,37.0,1032.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
96,45,183.0,27.5,185.0,27.5,11.0,2570.0,52.0,818.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
28,16,193.0,28.9,178.0,30.4,46.0,916.0,88.0,606.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,207,185.0,27.8,198.0,21.7,76.0,707.0,41.0,1235.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
96,90,198.0,22.4,180.0,28.8,90.0,565.0,28.0,1290.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,22,193.0,25.1,180.0,25.7,10.0,2525.0,46.0,920.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,18,193.0,32.1,188.0,24.0,48.0,953.0,11.0,2600.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
32,297,198.0,25.0,188.0,19.5,3.0,9735.0,34.0,1694.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,294,193.0,22.1,180.0,30.2,6.0,5175.0,24.0,1740.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28,24,185.0,32.8,180.0,30.8,4.0,4945.0,48.0,933.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
128,174,198.0,19.0,185.0,36.0,41.0,1060.0,90.0,628.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,287,180.0,26.0,190.0,28.9,83.0,691.0,146.0,398.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
56,4,193.0,23.2,185.0,27.3,43.0,1026.0,10.0,3095.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4,2,185.0,26.4,190.0,27.0,95.0,588.0,108.0,545.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,293,188.0,24.0,193.0,27.6,6.0,5560.0,46.0,1253.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,14,175.0,31.4,183.0,29.7,69.0,690.0,133.0,405.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28,17,188.0,27.0,188.0,30.4,77.0,676.0,47.0,965.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,53,180.0,31.3,194.0,28.0,22.0,1620.0,56.0,834.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,26,190.0,25.7,172.0,22.8,41.0,1042.0,87.0,598.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,292,183.0,29.0,183.0,24.0,42.0,1006.0,117.0,466.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,24,190.0,26.7,185.0,24.9,7.0,4795.0,44.0,991.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,286,183.0,23.3,178.0,24.3,7.0,4110.0,46.0,1028.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,1,188.0,24.7,183.0,21.3,1.0,13130.0,72.0,678.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
128,17,185.0,30.8,180.0,26.0,3.0,9790.0,78.0,648.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,296,193.0,23.3,185.0,28.4,21.0,1675.0,85.0,645.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
48,28,180.0,23.7,180.0,29.0,15.0,1905.0,64.0,699.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,247,175.0,29.9,185.0,27.6,50.0,1022.0,26.0,1485.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,114,188.0,22.6,183.0,25.7,22.0,1460.0,62.0,750.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,57,188.0,33.7,178.0,31.2,16.0,1935.0,80.0,664.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
32,299,185.0,30.6,196.0,27.7,22.0,1725.0,43.0,1040.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,130,183.0,21.8,183.0,31.3,49.0,1309.0,92.0,828.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
56,9,183.0,28.3,185.0,31.3,17.0,1940.0,32.0,1145.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,278,185.0,30.2,183.0,32.2,25.0,1653.0,98.0,663.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
64,259,193.0,18.9,185.0,36.3,71.0,739.0,53.0,849.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,288,180.0,29.0,188.0,21.7,36.0,1251.0,76.0,741.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28,26,180.0,32.2,198.0,25.8,18.0,1745.0,22.0,1665.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,270,188.0,23.3,196.0,25.4,46.0,970.0,11.0,3015.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,3,185.0,27.1,188.0,23.5,65.0,763.0,131.0,424.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,1,190.0,23.1,190.0,23.5,96.0,562.0,67.0,743.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
8,298,198.0,25.7,183.0,22.8,2.0,7640.0,8.0,3760.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
128,1305,188.0,28.6,183.0,26.3,63.0,877.0,84.0,749.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
32,280,190.0,33.9,185.0,28.8,81.0,686.0,68.0,755.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
56,18,188.0,23.5,190.0,26.8,58.0,830.0,45.0,972.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,241,180.0,28.8,185.0,33.3,14.0,2190.0,52.0,1015.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,1,193.0,31.3,206.0,30.2,161.0,320.0,18.0,1890.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
128,146,190.0,30.1,183.0,18.2,46.0,948.0,240.0,224.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
128,201,196.0,27.5,183.0,24.8,32.0,1430.0,171.0,338.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
32,11,188.0,26.6,185.0,32.0,38.0,1085.0,161.0,325.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,165,188.0,28.5,185.0,30.5,30.0,1422.0,120.0,463.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,293,198.0,26.4,186.4135888205448,21.4,1.0,7625.0,224.0,229.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
128,166,193.0,31.5,185.0,25.6,52.0,920.0,144.0,396.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,107,185.0,19.2,180.0,30.4,76.0,950.0,13.0,2875.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
128,168,196.0,31.3,183.0,24.6,10.0,3060.0,82.0,664.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
48,43,185.0,32.2,198.0,25.0,6.0,4245.0,5.0,5365.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
28,22,183.0,28.6,185.0,21.5,20.0,1750.0,94.0,593.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,298,193.0,18.5,180.0,33.1,104.0,540.0,63.0,751.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
48,9,183.0,19.2,198.0,30.0,67.0,712.0,72.0,695.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,204,198.0,29.8,175.0,27.7,21.0,2095.0,138.0,405.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,287,185.0,38.0,183.0,24.7,107.0,558.0,134.0,456.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,290,183.0,24.9,198.0,28.6,52.0,893.0,33.0,1150.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,280,183.0,27.9,188.0,33.0,57.0,860.0,54.0,900.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
32,278,185.0,26.1,198.0,20.1,79.0,700.0,104.0,592.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,266,170.0,25.7,183.0,29.8,16.0,2085.0,27.0,1585.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
64,287,188.0,21.8,198.0,31.8,47.0,1031.0,46.0,1035.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,113,190.0,29.0,188.0,25.4,127.0,468.0,114.0,540.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
128,112,188.0,26.6,188.0,27.3,2.0,12260.0,49.0,945.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
48,32,196.0,23.5,185.0,21.8,7.0,3920.0,60.0,807.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,273,198.0,25.0,185.0,27.3,29.0,1965.0,96.0,813.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,27,185.0,33.4,196.0,24.0,2.0,9625.0,8.0,4440.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,293,183.0,22.8,180.0,31.3,46.0,1095.0,47.0,1093.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
128,196,190.0,30.1,178.0,30.1,1.0,9390.0,29.0,1430.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
128,114,188.0,35.1,183.0,30.9,14.0,2340.0,31.0,1265.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
28,13,178.0,30.5,188.0,28.9,29.0,1280.0,60.0,798.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,270,193.0,23.8,183.0,34.1,6.0,4945.0,20.0,1903.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,292,196.0,30.4,196.0,26.6,54.0,802.0,18.0,1703.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,4,187.12269085243713,19.7,186.4135888205448,20.5,1774.0,1.0,727.0,33.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,101,178.0,24.4,180.0,30.2,38.0,1163.0,54.0,967.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
56,45,180.0,32.2,198.0,25.6,82.0,620.0,19.0,1810.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,17,180.0,21.9,193.0,24.7,56.0,902.0,35.0,1199.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,6,188.0,31.1,188.0,29.6,33.0,1135.0,66.0,730.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
64,138,188.0,28.6,180.0,30.6,54.0,880.0,21.0,1675.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,4,183.0,27.0,180.0,24.7,295.0,148.0,190.0,253.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,272,193.0,24.6,193.0,26.8,60.0,820.0,90.0,592.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
56,23,193.0,22.6,183.0,31.2,83.0,630.0,73.0,710.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28,26,181.0,25.4,183.0,26.7,156.0,325.0,15.0,2110.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,299,178.0,29.1,178.0,25.6,39.0,1170.0,72.0,730.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,295,193.0,23.7,211.0,23.9,42.0,1560.0,36.0,1716.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,294,188.0,33.6,188.0,29.4,39.0,1070.0,24.0,1725.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
32,277,188.0,34.0,180.0,32.3,44.0,1259.0,115.0,624.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4,4,178.0,26.6,183.0,30.9,15.0,2100.0,44.0,985.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,291,196.0,25.0,185.0,29.7,42.0,1035.0,100.0,557.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,14,188.0,26.9,185.0,26.7,88.0,619.0,61.0,806.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,287,188.0,35.4,198.0,22.9,38.0,1200.0,13.0,2720.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
96,37,185.0,28.9,193.0,23.5,58.0,754.0,15.0,2130.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,278,183.0,33.9,188.0,34.7,76.0,707.0,22.0,1630.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
28,22,185.0,25.4,188.0,30.4,118.0,473.0,57.0,801.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
8,290,188.0,20.9,198.0,21.4,51.0,931.0,44.0,1045.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
24,229,198.0,31.2,183.0,20.9,38.0,1165.0,448.0,70.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,155,196.0,24.8,203.0,34.7,10.0,3345.0,81.0,845.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,10,185.0,28.4,180.0,25.2,85.0,627.0,52.0,860.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,284,193.0,31.4,188.0,32.8,39.0,1265.0,68.0,768.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,290,193.0,23.1,188.0,23.4,21.0,1675.0,17.0,1950.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,18,183.0,31.4,193.0,32.3,73.0,680.0,32.0,1290.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28,13,198.0,29.6,193.0,26.3,149.0,357.0,142.0,369.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,31,188.0,25.7,196.0,27.4,1.0,12960.0,6.0,4545.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,295,193.0,23.5,180.0,28.5,4.0,6565.0,59.0,990.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
56,28,175.0,28.0,190.0,24.0,17.0,2225.0,93.0,563.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,163,188.0,29.6,188.0,33.1,2.0,11780.0,40.0,1105.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
28,24,190.0,28.6,180.0,24.4,25.0,1415.0,63.0,690.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,26,178.0,31.5,188.0,24.7,26.0,1395.0,186.0,259.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,291,175.0,28.2,206.0,32.7,91.0,608.0,18.0,2230.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,26,188.0,28.4,193.0,21.9,82.0,625.0,101.0,535.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
64,300,188.0,19.9,178.0,26.2,24.0,2280.0,107.0,770.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
56,42,178.0,26.8,180.0,26.9,37.0,1100.0,44.0,965.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,242,188.0,27.1,183.0,23.1,13.0,2490.0,29.0,1445.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
32,279,170.0,23.2,183.0,26.6,75.0,701.0,81.0,660.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,24,208.0,30.9,196.0,22.6,33.0,1240.0,100.0,528.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,15,185.0,21.9,183.0,31.4,80.0,651.0,113.0,477.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,243,183.0,23.2,185.0,25.0,22.0,1736.0,44.0,1105.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
